Plate,sample_well,qPCR_well,Name,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
GEP1,A9,B17,AMK159,21.72,EGF1a,9,A,3,159,300159,2014-02-25,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,A9,A17,AMK159,21.94,Ta54227,9,A,3,159,300159,2014-02-25,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,A9,A18,AMK159,22.35,Ta54227,9,A,3,159,300159,2014-02-25,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,A9,B17,AMK159,NA,Ta54227,9,A,3,159,300159,2014-02-25,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C1,BS167,26.11,VRN1,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C2,BS167,25.86,VRN1,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,D1,BS167,25.67,VRN1,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C1,BS167,33.49,VRN2,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C2,BS167,32.37,VRN2,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,D1,BS167,NA,VRN2,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C1,BS167,NA,VRN3,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C2,BS167,34.25,VRN3,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,D1,BS167,33.84,VRN3,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C1,BS167,NA,EGF1a,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C2,BS167,22.88,EGF1a,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,D1,BS167,22.98,EGF1a,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C1,BS167,22.78,Ta54227,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,C2,BS167,22.79,Ta54227,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B1,D1,BS167,22.76,Ta54227,1,B,3,167,300167,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C19,BW158,NA,VRN1,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C20,BW158,NA,VRN1,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,D19,BW158,NA,VRN1,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C19,BW158,NA,VRN2,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C20,BW158,30.88,VRN2,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,D19,BW158,30.97,VRN2,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C19,BW158,NA,VRN3,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C20,BW158,NA,VRN3,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,D19,BW158,NA,VRN3,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C19,BW158,21.61,EGF1a,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C20,BW158,21.6,EGF1a,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,D19,BW158,21.61,EGF1a,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C19,BW158,22.64,Ta54227,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,C20,BW158,22.64,Ta54227,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B10,D19,BW158,NA,Ta54227,10,B,3,158,300158,2014-03-04,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C21,SCN309,NA,VRN1,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C22,SCN309,27.52,VRN1,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,D21,SCN309,28.02,VRN1,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C21,SCN309,31.96,VRN2,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C22,SCN309,31.32,VRN2,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,D21,SCN309,NA,VRN2,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C21,SCN309,NA,VRN3,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C22,SCN309,NA,VRN3,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,D21,SCN309,NA,VRN3,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C21,SCN309,25.56,EGF1a,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C22,SCN309,NA,EGF1a,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,D21,SCN309,25.51,EGF1a,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C21,SCN309,24.74,Ta54227,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,C22,SCN309,24.65,Ta54227,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B11,D21,SCN309,24.88,Ta54227,11,B,3,309,300309,2014-03-04,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C23,BW102,NA,VRN1,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C24,BW102,NA,VRN1,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,D23,BW102,NA,VRN1,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C23,BW102,31.42,VRN2,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C24,BW102,NA,VRN2,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,D23,BW102,31.53,VRN2,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C23,BW102,NA,VRN3,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C24,BW102,NA,VRN3,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,D23,BW102,NA,VRN3,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C23,BW102,21.26,EGF1a,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C24,BW102,NA,EGF1a,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,D23,BW102,21.26,EGF1a,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C23,BW102,21.67,Ta54227,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,C24,BW102,21.9,Ta54227,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B12,D23,BW102,21.79,Ta54227,12,B,3,102,300102,2014-03-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C3,BS30,NA,VRN1,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C4,BS30,26.69,VRN1,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,D3,BS30,26.68,VRN1,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C3,BS30,33.58,VRN2,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C4,BS30,33.39,VRN2,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,D3,BS30,NA,VRN2,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C3,BS30,NA,VRN3,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C4,BS30,NA,VRN3,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,D3,BS30,NA,VRN3,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C3,BS30,22.84,EGF1a,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C4,BS30,NA,EGF1a,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,D3,BS30,22.85,EGF1a,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C3,BS30,23.23,Ta54227,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,C4,BS30,NA,Ta54227,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B2,D3,BS30,23.36,Ta54227,2,B,3,30,300030,2014-02-04,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C5,BS80,NA,VRN1,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C6,BS80,24.49,VRN1,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,D5,BS80,24.54,VRN1,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C5,BS80,29.85,VRN2,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C6,BS80,NA,VRN2,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,D5,BS80,29.82,VRN2,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C5,BS80,NA,VRN3,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C6,BS80,33.76,VRN3,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,D5,BS80,33.39,VRN3,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C5,BS80,20.94,EGF1a,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C6,BS80,20.93,EGF1a,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,D5,BS80,20.9,EGF1a,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C5,BS80,21.42,Ta54227,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,C6,BS80,21.46,Ta54227,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B3,D5,BS80,21.47,Ta54227,3,B,3,80,300080,2014-02-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C7,BW154,31.98,VRN1,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C8,BW154,32.05,VRN1,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,D7,BW154,NA,VRN1,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C7,BW154,29.52,VRN2,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C8,BW154,29.23,VRN2,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,D7,BW154,29.74,VRN2,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C7,BW154,NA,VRN3,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C8,BW154,NA,VRN3,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,D7,BW154,NA,VRN3,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C7,BW154,22.71,EGF1a,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C8,BW154,22.76,EGF1a,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,D7,BW154,22.58,EGF1a,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C7,BW154,23.25,Ta54227,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,C8,BW154,23.18,Ta54227,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B4,D7,BW154,23.15,Ta54227,4,B,3,154,300154,2014-02-11,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C10,AMK278,NA,VRN1,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C9,AMK278,NA,VRN1,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,D9,AMK278,NA,VRN1,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C10,AMK278,28.93,VRN2,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C9,AMK278,NA,VRN2,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,D9,AMK278,28.86,VRN2,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C10,AMK278,NA,VRN3,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C9,AMK278,NA,VRN3,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,D9,AMK278,NA,VRN3,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C10,AMK278,21.99,EGF1a,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C9,AMK278,NA,EGF1a,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,D9,AMK278,21.96,EGF1a,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C10,AMK278,22.33,Ta54227,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,C9,AMK278,22.35,Ta54227,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B5,D9,AMK278,NA,Ta54227,5,B,3,278,300278,2014-02-11,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C11,AMK63,NA,VRN1,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C12,AMK63,NA,VRN1,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,D11,AMK63,NA,VRN1,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C11,AMK63,NA,VRN2,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C12,AMK63,30.83,VRN2,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,D11,AMK63,31.69,VRN2,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C11,AMK63,NA,VRN3,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C12,AMK63,NA,VRN3,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,D11,AMK63,NA,VRN3,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C11,AMK63,23.72,EGF1a,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C12,AMK63,NA,EGF1a,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,D11,AMK63,23.81,EGF1a,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C11,AMK63,23.86,Ta54227,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,C12,AMK63,23.96,Ta54227,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B6,D11,AMK63,NA,Ta54227,6,B,3,63,300063,2014-02-18,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C13,BW207,NA,VRN1,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C14,BW207,NA,VRN1,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,D13,BW207,NA,VRN1,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C13,BW207,NA,VRN2,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C14,BW207,29.78,VRN2,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,D13,BW207,29.87,VRN2,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C13,BW207,NA,VRN3,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C14,BW207,NA,VRN3,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,D13,BW207,NA,VRN3,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C13,BW207,22.36,EGF1a,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C14,BW207,22.4,EGF1a,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,D13,BW207,22.26,EGF1a,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C13,BW207,22.93,Ta54227,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,C14,BW207,22.97,Ta54227,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B7,D13,BW207,NA,Ta54227,7,B,3,207,300207,2014-02-18,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C15,BW43,NA,VRN1,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C16,BW43,NA,VRN1,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,D15,BW43,31.04,VRN1,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C15,BW43,30.37,VRN2,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C16,BW43,NA,VRN2,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,D15,BW43,29.89,VRN2,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C15,BW43,NA,VRN3,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C16,BW43,NA,VRN3,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,D15,BW43,NA,VRN3,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C15,BW43,21.84,EGF1a,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C16,BW43,21.75,EGF1a,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,D15,BW43,21.73,EGF1a,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C15,BW43,22.58,Ta54227,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,C16,BW43,NA,Ta54227,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B8,D15,BW43,22.52,Ta54227,8,B,3,43,300043,2014-02-25,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C17,BS246,21.31,VRN1,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C18,BS246,21.18,VRN1,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,D17,BS246,21.23,VRN1,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C17,BS246,NA,VRN2,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C18,BS246,NA,VRN2,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,D17,BS246,NA,VRN2,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C17,BS246,27.56,VRN3,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C18,BS246,27.81,VRN3,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,D17,BS246,NA,VRN3,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C17,BS246,19.22,EGF1a,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C18,BS246,19.32,EGF1a,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,D17,BS246,19.35,EGF1a,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C17,BS246,19.95,Ta54227,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,C18,BS246,NA,Ta54227,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,B9,D17,BS246,19.92,Ta54227,9,B,3,246,300246,2014-02-25,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP1,C1,E1,CRWT140,NA,VRN1,1,C,3,140,300140,2014-02-04,None,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP1,C1,E2,CRWT140,NA,VRN1,1,C,3,140,300140,2014-02-04,None,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP1,C1,F1,CRWT140,NA,VRN1,1,C,3,140,300140,2014-02-04,None,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP1,C1,E1,CRWT140,33.44,VRN2,1,C,3,140,300140,2014-02-04,None,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP1,C1,E2,CRWT140,NA,VRN2,1,C,3,140,300140,2014-02-04,None,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
