"Well","SampleName","TargetName","Task","Reporter","Ct","plate","geno_set"
"D3","93 BS S4","EGF1a","Unknown","SYBR",23.8089599609375,"2","BW+BS"
"D4","86 BS S5","EGF1a","Unknown","SYBR",23.9756031036377,"2","BW+BS"
"D5","86 BS S5","EGF1a","Unknown","SYBR",24.0148868560791,"2","BW+BS"
"D6","86 BS S5","EGF1a","Unknown","SYBR",23.9510040283203,"2","BW+BS"
"D7","88 BS S6","EGF1a","Unknown","SYBR",23.4353790283203,"2","BW+BS"
"D8","88 BS S6","EGF1a","Unknown","SYBR",23.204309463501,"2","BW+BS"
"D9","88 BS S6","EGF1a","Unknown","SYBR",23.2079410552979,"2","BW+BS"
"E1","99 BS S4","EGF1a","Unknown","SYBR",23.9132747650146,"2","BW+BS"
"E2","99 BS S4","EGF1a","Unknown","SYBR",23.9361095428467,"2","BW+BS"
"E4","109 BS S5","EGF1a","Unknown","SYBR",24.5853729248047,"2","BW+BS"
"E5","109 BS S5","EGF1a","Unknown","SYBR",24.4451484680176,"2","BW+BS"
"E6","109 BS S5","EGF1a","Unknown","SYBR",24.4662971496582,"2","BW+BS"
"E7","100 BS S6","EGF1a","Unknown","SYBR",24.1516075134277,"2","BW+BS"
"E8","100 BS S6","EGF1a","Unknown","SYBR",24.0159435272217,"2","BW+BS"
"E9","100 BS S6","EGF1a","Unknown","SYBR",23.8264408111572,"2","BW+BS"
"F1","107 BW S4","EGF1a","Unknown","SYBR",25.2409076690674,"2","BW+BS"
"F2","107 BW S4","EGF1a","Unknown","SYBR",24.9901580810547,"2","BW+BS"
"F3","107 BW S4","EGF1a","Unknown","SYBR",24.7717685699463,"2","BW+BS"
"F4","138 BW S5","EGF1a","Unknown","SYBR",24.5149097442627,"2","BW+BS"
"F5","138 BW S5","EGF1a","Unknown","SYBR",24.3257160186768,"2","BW+BS"
"F6","138 BW S5","EGF1a","Unknown","SYBR",24.2648983001709,"2","BW+BS"
"F7","131 BW S6","EGF1a","Unknown","SYBR",24.4920043945312,"2","BW+BS"
"F8","131 BW S6","EGF1a","Unknown","SYBR",24.3134784698486,"2","BW+BS"
"F9","131 BW S6","EGF1a","Unknown","SYBR",24.0690078735352,"2","BW+BS"
"F12","NT","EGF1a","NTC","SYBR",NA,"2","BW+BS"
"G1","152 BW S4","EGF1a","Unknown","SYBR",25.3629722595215,"2","BW+BS"
"G2","152 BW S4","EGF1a","Unknown","SYBR",24.9700393676758,"2","BW+BS"
"G3","152 BW S4","EGF1a","Unknown","SYBR",25.0746402740479,"2","BW+BS"
"G4","166 BW S5","EGF1a","Unknown","SYBR",24.2534065246582,"2","BW+BS"
"G5","166 BW S5","EGF1a","Unknown","SYBR",24.0972709655762,"2","BW+BS"
"G6","166 BW S5","EGF1a","Unknown","SYBR",24.0496006011963,"2","BW+BS"
"G7","156 BS S6","EGF1a","Unknown","SYBR",24.2755928039551,"2","BW+BS"
"G8","156 BS S6","EGF1a","Unknown","SYBR",24.175313949585,"2","BW+BS"
"G12","NT","EGF1a","NTC","SYBR",NA,"2","BW+BS"
"H2","171 BS S4","EGF1a","Unknown","SYBR",25.53249168396,"2","BW+BS"
"H3","171 BS S4","EGF1a","Unknown","SYBR",25.5294704437256,"2","BW+BS"
"H4","172 BS S5","EGF1a","Unknown","SYBR",24.0992298126221,"2","BW+BS"
"H5","172 BS S5","EGF1a","Unknown","SYBR",24.0600070953369,"2","BW+BS"
"H6","172 BS S5","EGF1a","Unknown","SYBR",24.0966949462891,"2","BW+BS"
"H7","176 BW S6","EGF1a","Unknown","SYBR",24.1706275939941,"2","BW+BS"
"H8","176 BW S6","EGF1a","Unknown","SYBR",24.263032913208,"2","BW+BS"
"H9","176 BW S6","EGF1a","Unknown","SYBR",23.9856872558594,"2","BW+BS"
"H12","NT","EGF1a","NTC","SYBR",NA,"2","BW+BS"
"A2","26 BW S7","EGF1a","Unknown","SYBR",23.7249603271484,"3","BW+BS"
"A3","26 BW S7","EGF1a","Unknown","SYBR",23.6817245483398,"3","BW+BS"
"A4","9 BS S8","EGF1a","Unknown","SYBR",24.7734851837158,"3","BW+BS"
"A5","9 BS S8","EGF1a","Unknown","SYBR",24.5390815734863,"3","BW+BS"
"A6","9 BS S8","EGF1a","Unknown","SYBR",24.6295776367188,"3","BW+BS"
"A7","19 BS S9","EGF1a","Unknown","SYBR",24.5755844116211,"3","BW+BS"
"A8","19 BS S9","EGF1a","Unknown","SYBR",24.3006935119629,"3","BW+BS"
"A9","19 BS S9","EGF1a","Unknown","SYBR",24.4516983032227,"3","BW+BS"
"A12","Otane IRC","EGF1a","IRC","SYBR",25.2410259246826,"3","BW+BS"
"B1","47 BS S7","EGF1a","Unknown","SYBR",24.3049278259277,"3","BW+BS"
"B2","47 BS S7","EGF1a","Unknown","SYBR",24.1577339172363,"3","BW+BS"
"B3","47 BS S7","EGF1a","Unknown","SYBR",24.0284099578857,"3","BW+BS"
"B4","32 BW S8","EGF1a","Unknown","SYBR",23.1581707000732,"3","BW+BS"
"B5","32 BW S8","EGF1a","Unknown","SYBR",23.1766815185547,"3","BW+BS"
"B6","32 BW S8","EGF1a","Unknown","SYBR",23.0170612335205,"3","BW+BS"
"B7","24 BW S9","EGF1a","Unknown","SYBR",23.9703693389893,"3","BW+BS"
"B8","24 BW S9","EGF1a","Unknown","SYBR",24.0892219543457,"3","BW+BS"
"B9","24 BW S9","EGF1a","Unknown","SYBR",23.8948574066162,"3","BW+BS"
"B12","Otane IRC","EGF1a","IRC","SYBR",25.2389793395996,"3","BW+BS"
"C1","56 BS S7","EGF1a","Unknown","SYBR",23.5481548309326,"3","BW+BS"
"C3","56 BS S7","EGF1a","Unknown","SYBR",23.5030097961426,"3","BW+BS"
"C4","75 BW S8","EGF1a","Unknown","SYBR",24.1520919799805,"3","BW+BS"
"C5","75 BW S8","EGF1a","Unknown","SYBR",24.1807727813721,"3","BW+BS"
"C6","75 BW S8","EGF1a","Unknown","SYBR",24.114387512207,"3","BW+BS"
"C7","85 BS S9","EGF1a","Unknown","SYBR",23.6040115356445,"3","BW+BS"
"C8","85 BS S9","EGF1a","Unknown","SYBR",23.6369895935059,"3","BW+BS"
"C9","85 BS S9","EGF1a","Unknown","SYBR",23.5121726989746,"3","BW+BS"
"C12","Otane IRC","EGF1a","IRC","SYBR",25.1698265075684,"3","BW+BS"
"D1","79 BW S7","EGF1a","Unknown","SYBR",23.4722633361816,"3","BW+BS"
"D2","79 BW S7","EGF1a","Unknown","SYBR",23.3949031829834,"3","BW+BS"
"D3","79 BW S7","EGF1a","Unknown","SYBR",23.2105197906494,"3","BW+BS"
"D4","77 BS S8","EGF1a","Unknown","SYBR",23.9172515869141,"3","BW+BS"
"D5","77 BS S8","EGF1a","Unknown","SYBR",23.8540592193604,"3","BW+BS"
"D6","77 BS S8","EGF1a","Unknown","SYBR",23.8549194335938,"3","BW+BS"
"D7","91 BW S9","EGF1a","Unknown","SYBR",22.9599742889404,"3","BW+BS"
"D8","91 BW S9","EGF1a","Unknown","SYBR",22.9422092437744,"3","BW+BS"
"D9","91 BW S9","EGF1a","Unknown","SYBR",22.7833595275879,"3","BW+BS"
"E2","120 BW S7","EGF1a","Unknown","SYBR",23.7525749206543,"3","BW+BS"
"E3","120 BW S7","EGF1a","Unknown","SYBR",23.7723560333252,"3","BW+BS"
"E4","113 BS S8","EGF1a","Unknown","SYBR",23.8073711395264,"3","BW+BS"
"E5","113 BS S8","EGF1a","Unknown","SYBR",23.7289218902588,"3","BW+BS"
"E6","113 BS S8","EGF1a","Unknown","SYBR",23.646017074585,"3","BW+BS"
"E7","110 BS S9","EGF1a","Unknown","SYBR",23.730375289917,"3","BW+BS"
"E8","110 BS S9","EGF1a","Unknown","SYBR",23.6664962768555,"3","BW+BS"
"E9","110 BS S9","EGF1a","Unknown","SYBR",23.5465316772461,"3","BW+BS"
"F1","121 BS S7","EGF1a","Unknown","SYBR",24.5446147918701,"3","BW+BS"
"F2","121 BS S7","EGF1a","Unknown","SYBR",24.3679256439209,"3","BW+BS"
"F3","121 BS S7","EGF1a","Unknown","SYBR",24.1607723236084,"3","BW+BS"
"F4","116 BW S8","EGF1a","Unknown","SYBR",23.8982601165771,"3","BW+BS"
"F6","116 BW S8","EGF1a","Unknown","SYBR",23.7642250061035,"3","BW+BS"
"F7","127 BW S9","EGF1a","Unknown","SYBR",22.9050674438477,"3","BW+BS"
"F8","127 BW S9","EGF1a","Unknown","SYBR",22.9681186676025,"3","BW+BS"
"F9","127 BW S9","EGF1a","Unknown","SYBR",22.7492198944092,"3","BW+BS"
"F12","NT","EGF1a","NTC","SYBR",NA,"3","BW+BS"
"G2","145 BS S7","EGF1a","Unknown","SYBR",24.3023548126221,"3","BW+BS"
"G3","145 BS S7","EGF1a","Unknown","SYBR",24.30885887146,"3","BW+BS"
"G4","165 BW S8","EGF1a","Unknown","SYBR",23.7645835876465,"3","BW+BS"
"G5","165 BW S8","EGF1a","Unknown","SYBR",23.6365451812744,"3","BW+BS"
"G6","165 BW S8","EGF1a","Unknown","SYBR",23.7781238555908,"3","BW+BS"
"G7","178 BW S9","EGF1a","Unknown","SYBR",24.0886325836182,"3","BW+BS"
"G8","178 BW S9","EGF1a","Unknown","SYBR",23.9376678466797,"3","BW+BS"
"G9","178 BW S9","EGF1a","Unknown","SYBR",23.8381519317627,"3","BW+BS"
"G12","NT","EGF1a","NTC","SYBR",NA,"3","BW+BS"
"H2","147 BW S7","EGF1a","Unknown","SYBR",23.1497898101807,"3","BW+BS"
"H3","147 BW S7","EGF1a","Unknown","SYBR",23.0600528717041,"3","BW+BS"
"H4","167 BS S8","EGF1a","Unknown","SYBR",24.045618057251,"3","BW+BS"
"H5","167 BS S8","EGF1a","Unknown","SYBR",23.9236221313477,"3","BW+BS"
"H6","167 BS S8","EGF1a","Unknown","SYBR",23.9451332092285,"3","BW+BS"
"H7","187 BS S9","EGF1a","Unknown","SYBR",24.7340488433838,"3","BW+BS"
"H8","187 BS S9","EGF1a","Unknown","SYBR",24.5194969177246,"3","BW+BS"
"H9","187 BS S9","EGF1a","Unknown","SYBR",24.5257968902588,"3","BW+BS"
"H12","NT","EGF1a","NTC","SYBR",NA,"3","BW+BS"
"A2","2 BS S10","EGF1a","Unknown","SYBR",25.7055530548096,"4","BW+BS"
"A3","2 BS S10","EGF1a","Unknown","SYBR",25.6347732543945,"4","BW+BS"
"A5","11 BW S11","EGF1a","Unknown","SYBR",24.4502773284912,"4","BW+BS"
"A6","11 BW S11","EGF1a","Unknown","SYBR",24.5011444091797,"4","BW+BS"
"A7","14 BS S12","EGF1a","Unknown","SYBR",24.9557762145996,"4","BW+BS"
"A9","14 BS S12","EGF1a","Unknown","SYBR",24.9112911224365,"4","BW+BS"
"A12","Otane IRC","EGF1a","IRC","SYBR",25.2615356445312,"4","BW+BS"
"B1","35 BW S10","EGF1a","Unknown","SYBR",24.2481918334961,"4","BW+BS"
"B2","35 BW S10","EGF1a","Unknown","SYBR",24.163143157959,"4","BW+BS"
"B3","35 BW S10","EGF1a","Unknown","SYBR",24.1249446868896,"4","BW+BS"
"B4","42 BS S11","EGF1a","Unknown","SYBR",24.0024814605713,"4","BW+BS"
"B5","42 BS S11","EGF1a","Unknown","SYBR",23.8614368438721,"4","BW+BS"
"B6","42 BS S11","EGF1a","Unknown","SYBR",23.937614440918,"4","BW+BS"
"B7","22 BW S12","EGF1a","Unknown","SYBR",25.2937564849854,"4","BW+BS"
"B8","22 BW S12","EGF1a","Unknown","SYBR",25.2248020172119,"4","BW+BS"
"B12","Otane IRC","EGF1a","IRC","SYBR",25.1769180297852,"4","BW+BS"
"C2","57 BW S10","EGF1a","Unknown","SYBR",23.4308319091797,"4","BW+BS"
"C3","57 BW S10","EGF1a","Unknown","SYBR",23.4401607513428,"4","BW+BS"
"C4","49 BS S11","EGF1a","Unknown","SYBR",23.7210350036621,"4","BW+BS"
"C5","49 BS S11","EGF1a","Unknown","SYBR",23.8127365112305,"4","BW+BS"
"C6","49 BS S11","EGF1a","Unknown","SYBR",23.6511821746826,"4","BW+BS"
"C8","60 BS S12","EGF1a","Unknown","SYBR",28.0259017944336,"4","BW+BS"
"C9","60 BS S12","EGF1a","Unknown","SYBR",27.9622840881348,"4","BW+BS"
"C12","Otane IRC","EGF1a","IRC","SYBR",25.0953235626221,"4","BW+BS"
"D2","89 BS S10","EGF1a","Unknown","SYBR",23.5639266967773,"4","BW+BS"
"D3","89 BS S10","EGF1a","Unknown","SYBR",23.5214576721191,"4","BW+BS"
"D4","52 BW S11","EGF1a","Unknown","SYBR",24.33984375,"4","BW+BS"
"D5","52 BW S11","EGF1a","Unknown","SYBR",24.2427520751953,"4","BW+BS"
"D6","52 BW S11","EGF1a","Unknown","SYBR",24.2035007476807,"4","BW+BS"
"D7","90 BW S12","EGF1a","Unknown","SYBR",24.5757160186768,"4","BW+BS"
"D8","90 BW S12","EGF1a","Unknown","SYBR",24.6041889190674,"4","BW+BS"
"D9","90 BW S12","EGF1a","Unknown","SYBR",24.4065704345703,"4","BW+BS"
"E2","112 BW S10","EGF1a","Unknown","SYBR",23.7232627868652,"4","BW+BS"
"E3","112 BW S10","EGF1a","Unknown","SYBR",23.7071933746338,"4","BW+BS"
"E4","103 BW S11","EGF1a","Unknown","SYBR",24.0293102264404,"4","BW+BS"
"E5","103 BW S11","EGF1a","Unknown","SYBR",23.9715137481689,"4","BW+BS"
"E6","103 BW S11","EGF1a","Unknown","SYBR",23.9543685913086,"4","BW+BS"
"E7","130 BW S12","EGF1a","Unknown","SYBR",25.5882911682129,"4","BW+BS"
"E8","130 BW S12","EGF1a","Unknown","SYBR",25.4170799255371,"4","BW+BS"
"E9","130 BW S12","EGF1a","Unknown","SYBR",25.1588878631592,"4","BW+BS"
"F1","118 BS S10","EGF1a","Unknown","SYBR",24.6307373046875,"4","BW+BS"
"F2","118 BS S10","EGF1a","Unknown","SYBR",24.57275390625,"4","BW+BS"
"F3","118 BS S10","EGF1a","Unknown","SYBR",24.464635848999,"4","BW+BS"
"F4","104 BS S11","EGF1a","Unknown","SYBR",24.1162071228027,"4","BW+BS"
"F5","104 BS S11","EGF1a","Unknown","SYBR",23.9961318969727,"4","BW+BS"
"F6","104 BS S11","EGF1a","Unknown","SYBR",23.975700378418,"4","BW+BS"
"F8","134 BS S12","EGF1a","Unknown","SYBR",25.1191444396973,"4","BW+BS"
"F9","134 BS S12","EGF1a","Unknown","SYBR",24.9622859954834,"4","BW+BS"
"F12","NT","EGF1a","NTC","SYBR",NA,"4","BW+BS"
"G2","168 BW S10","EGF1a","Unknown","SYBR",24.3529796600342,"4","BW+BS"
"G3","168 BW S10","EGF1a","Unknown","SYBR",24.479377746582,"4","BW+BS"
"G4","175 BS S11","EGF1a","Unknown","SYBR",24.1827659606934,"4","BW+BS"
"G5","175 BS S11","EGF1a","Unknown","SYBR",24.0120601654053,"4","BW+BS"
"G6","175 BS S11","EGF1a","Unknown","SYBR",24.2194347381592,"4","BW+BS"
"G8","157 BW S12","EGF1a","Unknown","SYBR",24.2990684509277,"4","BW+BS"
"G9","157 BW S12","EGF1a","Unknown","SYBR",24.0426979064941,"4","BW+BS"
"G12","NT","EGF1a","NTC","SYBR",NA,"4","BW+BS"
"H1","174 BS S10","EGF1a","Unknown","SYBR",24.4960517883301,"4","BW+BS"
"H2","174 BS S10","EGF1a","Unknown","SYBR",24.1096153259277,"4","BW+BS"
"H3","174 BS S10","EGF1a","Unknown","SYBR",23.6585311889648,"4","BW+BS"
"H4","190 BW S11","EGF1a","Unknown","SYBR",24.6301937103271,"4","BW+BS"
"H5","190 BW S11","EGF1a","Unknown","SYBR",24.6064052581787,"4","BW+BS"
"H6","190 BW S11","EGF1a","Unknown","SYBR",24.5764541625977,"4","BW+BS"
"H7","180 BS S12","EGF1a","Unknown","SYBR",24.9534320831299,"4","BW+BS"
"H8","180 BS S12","EGF1a","Unknown","SYBR",24.9233283996582,"4","BW+BS"
"H9","180 BS S12","EGF1a","Unknown","SYBR",24.7724266052246,"4","BW+BS"
"H12","NT","EGF1a","NTC","SYBR",NA,"4","BW+BS"
"A2","18 OTE S1","EGF1a","Unknown","SYBR",23.8623580932617,"1","Ot+Scn"
"A3","18 OTE S1","EGF1a","Unknown","SYBR",23.667896270752,"1","Ot+Scn"
"A5","15 OTE S2","EGF1a","Unknown","SYBR",21.8784065246582,"1","Ot+Scn"
"A6","15 OTE S2","EGF1a","Unknown","SYBR",22.1250419616699,"1","Ot+Scn"
"A7","1 SCN S3","EGF1a","Unknown","SYBR",23.4160671234131,"1","Ot+Scn"
"A8","1 SCN S3","EGF1a","Unknown","SYBR",23.3800392150879,"1","Ot+Scn"
"A9","1 SCN S3","EGF1a","Unknown","SYBR",23.5402164459229,"1","Ot+Scn"
"A12","IRC","EGF1a","IRC","SYBR",23.8243427276611,"1","Ot+Scn"
"B1","16 SCN S1","EGF1a","Unknown","SYBR",24.5009174346924,"1","Ot+Scn"
"B2","16 SCN S1","EGF1a","Unknown","SYBR",24.1970672607422,"1","Ot+Scn"
"B3","16 SCN S1","EGF1a","Unknown","SYBR",23.9667568206787,"1","Ot+Scn"
"B4","39 SCN S2","EGF1a","Unknown","SYBR",23.8810272216797,"1","Ot+Scn"
"B5","39 SCN S2","EGF1a","Unknown","SYBR",23.8824577331543,"1","Ot+Scn"
"B6","39 SCN S2","EGF1a","Unknown","SYBR",23.8621807098389,"1","Ot+Scn"
"B7","40 OTE S3","EGF1a","Unknown","SYBR",23.5229167938232,"1","Ot+Scn"
"B8","40 OTE S3","EGF1a","Unknown","SYBR",23.4418334960938,"1","Ot+Scn"
"B9","40 OTE S3","EGF1a","Unknown","SYBR",23.3617000579834,"1","Ot+Scn"
"B12","IRC","EGF1a","IRC","SYBR",23.801383972168,"1","Ot+Scn"
"C1","62 OTE S1","EGF1a","Unknown","SYBR",24.8724212646484,"1","Ot+Scn"
"C2","62 OTE S1","EGF1a","Unknown","SYBR",24.7823104858398,"1","Ot+Scn"
"C3","62 OTE S1","EGF1a","Unknown","SYBR",24.7257804870605,"1","Ot+Scn"
"C4","63 SCN S2","EGF1a","Unknown","SYBR",25.0203552246094,"1","Ot+Scn"
"C5","63 SCN S2","EGF1a","Unknown","SYBR",25.1493530273438,"1","Ot+Scn"
"C6","63 SCN S2","EGF1a","Unknown","SYBR",25.0191669464111,"1","Ot+Scn"
"C7","58 OTE S3","EGF1a","Unknown","SYBR",23.3161563873291,"1","Ot+Scn"
"C8","58 OTE S3","EGF1a","Unknown","SYBR",23.2908210754395,"1","Ot+Scn"
"C9","58 OTE S3","EGF1a","Unknown","SYBR",23.2441291809082,"1","Ot+Scn"
"D2","71 SCN S1","EGF1a","Unknown","SYBR",24.6095733642578,"1","Ot+Scn"
"D3","71 SCN S1","EGF1a","Unknown","SYBR",24.5660438537598,"1","Ot+Scn"
"D4","66 OTE S2","EGF1a","Unknown","SYBR",23.5621109008789,"1","Ot+Scn"
"D5","66 OTE S2","EGF1a","Unknown","SYBR",23.5958919525146,"1","Ot+Scn"
"D6","66 OTE S2","EGF1a","Unknown","SYBR",23.5864639282227,"1","Ot+Scn"
"D8","78 SCN S3","EGF1a","Unknown","SYBR",24.8126125335693,"1","Ot+Scn"
"D9","78 SCN S3","EGF1a","Unknown","SYBR",24.780065536499,"1","Ot+Scn"
"E2","119 OTE S1","EGF1a","Unknown","SYBR",25.3115291595459,"1","Ot+Scn"
"E3","119 OTE S1","EGF1a","Unknown","SYBR",25.2108402252197,"1","Ot+Scn"
"E4","132 SCN S2","EGF1a","Unknown","SYBR",25.6938953399658,"1","Ot+Scn"
"E5","132 SCN S2","EGF1a","Unknown","SYBR",25.6706466674805,"1","Ot+Scn"
"E6","132 SCN S2","EGF1a","Unknown","SYBR",25.6757488250732,"1","Ot+Scn"
"E7","97 OTE S3","EGF1a","Unknown","SYBR",24.225341796875,"1","Ot+Scn"
"E8","97 OTE S3","EGF1a","Unknown","SYBR",24.2604198455811,"1","Ot+Scn"
"F1","137 SCN S1","EGF1a","Unknown","SYBR",25.5098075866699,"1","Ot+Scn"
"F2","137 SCN S1","EGF1a","Unknown","SYBR",25.4854831695557,"1","Ot+Scn"
"F3","137 SCN S1","EGF1a","Unknown","SYBR",25.2951717376709,"1","Ot+Scn"
"F4","140 OTE S2","EGF1a","Unknown","SYBR",25.0637741088867,"1","Ot+Scn"
"F5","140 OTE S2","EGF1a","Unknown","SYBR",25.1382007598877,"1","Ot+Scn"
"F6","140 OTE S2","EGF1a","Unknown","SYBR",25.1044788360596,"1","Ot+Scn"
"F7","136 SCN S3","EGF1a","Unknown","SYBR",25.925609588623,"1","Ot+Scn"
"F8","136 SCN S3","EGF1a","Unknown","SYBR",25.8176174163818,"1","Ot+Scn"
"F9","136 SCN S3","EGF1a","Unknown","SYBR",25.7720165252686,"1","Ot+Scn"
"F12","NT","EGF1a","NTC","SYBR",NA,"1","Ot+Scn"
"G1","164 SCN S1","EGF1a","Unknown","SYBR",25.8183250427246,"1","Ot+Scn"
"G3","164 SCN S1","EGF1a","Unknown","SYBR",25.2151317596436,"1","Ot+Scn"
"G4","183 OTE S2","EGF1a","Unknown","SYBR",24.6080780029297,"1","Ot+Scn"
"G5","183 OTE S2","EGF1a","Unknown","SYBR",24.6004161834717,"1","Ot+Scn"
"G6","183 OTE S2","EGF1a","Unknown","SYBR",24.5449523925781,"1","Ot+Scn"
"G7","153 SCN S3","EGF1a","Unknown","SYBR",24.4806938171387,"1","Ot+Scn"
"G8","153 SCN S3","EGF1a","Unknown","SYBR",24.4565715789795,"1","Ot+Scn"
"G9","153 SCN S3","EGF1a","Unknown","SYBR",24.3700923919678,"1","Ot+Scn"
"G12","NT","EGF1a","NTC","SYBR",NA,"1","Ot+Scn"
"H1","169 OTE S1","EGF1a","Unknown","SYBR",25.9084911346436,"1","Ot+Scn"
"H2","169 OTE S1","EGF1a","Unknown","SYBR",25.8795547485352,"1","Ot+Scn"
"H3","169 OTE S1","EGF1a","Unknown","SYBR",25.7224369049072,"1","Ot+Scn"
"H4","188 SCN S2","EGF1a","Unknown","SYBR",25.9619407653809,"1","Ot+Scn"
"H5","188 SCN S2","EGF1a","Unknown","SYBR",26.1041278839111,"1","Ot+Scn"
"H6","188 SCN S2","EGF1a","Unknown","SYBR",26.1479911804199,"1","Ot+Scn"
"H7","191 OTE S3","EGF1a","Unknown","SYBR",24.2378177642822,"1","Ot+Scn"
"H8","191 OTE S3","EGF1a","Unknown","SYBR",24.2505931854248,"1","Ot+Scn"
"H9","191 OTE S3","EGF1a","Unknown","SYBR",24.0541477203369,"1","Ot+Scn"
"H12","NT","EGF1a","NTC","SYBR",NA,"1","Ot+Scn"
"A2","5 SCN S4","EGF1a","Unknown","SYBR",24.0419807434082,"2","Ot+Scn"
"A3","5 SCN S4","EGF1a","Unknown","SYBR",23.9582366943359,"2","Ot+Scn"
"A4","12 OTE S5","EGF1a","Unknown","SYBR",23.2040691375732,"2","Ot+Scn"
"A5","12 OTE S5","EGF1a","Unknown","SYBR",23.0429210662842,"2","Ot+Scn"
"A6","12 OTE S5","EGF1a","Unknown","SYBR",23.3537540435791,"2","Ot+Scn"
"A7","23 SCN S6","EGF1a","Unknown","SYBR",23.7613048553467,"2","Ot+Scn"
"A9","23 SCN S6","EGF1a","Unknown","SYBR",23.8741817474365,"2","Ot+Scn"
"A12","IRC","EGF1a","IRC","SYBR",23.8620491027832,"2","Ot+Scn"
"B1","27 OTE S4","EGF1a","Unknown","SYBR",23.4322490692139,"2","Ot+Scn"
"B2","27 OTE S4","EGF1a","Unknown","SYBR",23.2683982849121,"2","Ot+Scn"
"B3","27 OTE S4","EGF1a","Unknown","SYBR",23.0730075836182,"2","Ot+Scn"
"B4","36 SCN S5","EGF1a","Unknown","SYBR",23.24635887146,"2","Ot+Scn"
"B5","36 SCN S5","EGF1a","Unknown","SYBR",23.1746978759766,"2","Ot+Scn"
"B6","36 SCN S5","EGF1a","Unknown","SYBR",23.2328090667725,"2","Ot+Scn"
"B7","48 OTE S6","EGF1a","Unknown","SYBR",22.9376926422119,"2","Ot+Scn"
"B8","48 OTE S6","EGF1a","Unknown","SYBR",22.890645980835,"2","Ot+Scn"
"B9","48 OTE S6","EGF1a","Unknown","SYBR",22.7274684906006,"2","Ot+Scn"
"C1","50 SCN S4","EGF1a","Unknown","SYBR",24.6528224945068,"2","Ot+Scn"
"C2","50 SCN S4","EGF1a","Unknown","SYBR",24.430004119873,"2","Ot+Scn"
"C3","50 SCN S4","EGF1a","Unknown","SYBR",24.4318389892578,"2","Ot+Scn"
"C4","94 OTE S5","EGF1a","Unknown","SYBR",23.4772243499756,"2","Ot+Scn"
"C5","94 OTE S5","EGF1a","Unknown","SYBR",23.412633895874,"2","Ot+Scn"
"C6","94 OTE S5","EGF1a","Unknown","SYBR",23.3130073547363,"2","Ot+Scn"
"C7","59 OTE S6","EGF1a","Unknown","SYBR",23.952320098877,"2","Ot+Scn"
"C8","59 OTE S6","EGF1a","Unknown","SYBR",23.9595375061035,"2","Ot+Scn"
"C12","IRC","EGF1a","IRC","SYBR",23.8063640594482,"2","Ot+Scn"
"D1","53 OTE S4","EGF1a","Unknown","SYBR",23.9081707000732,"2","Ot+Scn"
"D2","53 OTE S4","EGF1a","Unknown","SYBR",23.753490447998,"2","Ot+Scn"
"D3","53 OTE S4","EGF1a","Unknown","SYBR",23.6924343109131,"2","Ot+Scn"
"D4","96 SCN S5","EGF1a","Unknown","SYBR",24.7307090759277,"2","Ot+Scn"
"D5","96 SCN S5","EGF1a","Unknown","SYBR",24.5795288085938,"2","Ot+Scn"
"D6","96 SCN S5","EGF1a","Unknown","SYBR",24.6018180847168,"2","Ot+Scn"
"D7","67 SCN S6","EGF1a","Unknown","SYBR",23.4122161865234,"2","Ot+Scn"
"D8","67 SCN S6","EGF1a","Unknown","SYBR",23.113748550415,"2","Ot+Scn"
"D9","67 SCN S6","EGF1a","Unknown","SYBR",23.2350158691406,"2","Ot+Scn"
"E2","125 OTE S4","EGF1a","Unknown","SYBR",24.9297924041748,"2","Ot+Scn"
"E3","125 OTE S4","EGF1a","Unknown","SYBR",24.9411334991455,"2","Ot+Scn"
"E4","129 OTE S5","EGF1a","Unknown","SYBR",25.0039405822754,"2","Ot+Scn"
"E5","129 OTE S5","EGF1a","Unknown","SYBR",24.9873294830322,"2","Ot+Scn"
"E6","129 OTE S5","EGF1a","Unknown","SYBR",24.9639511108398,"2","Ot+Scn"
"E7","105 SCN S6","EGF1a","Unknown","SYBR",24.9132614135742,"2","Ot+Scn"
"E8","105 SCN S6","EGF1a","Unknown","SYBR",24.8031845092773,"2","Ot+Scn"
"E9","105 SCN S6","EGF1a","Unknown","SYBR",24.6668605804443,"2","Ot+Scn"
"F1","126 SCN S4","EGF1a","Unknown","SYBR",25.7444362640381,"2","Ot+Scn"
"F2","126 SCN S4","EGF1a","Unknown","SYBR",25.5986557006836,"2","Ot+Scn"
"F3","126 SCN S4","EGF1a","Unknown","SYBR",25.4316139221191,"2","Ot+Scn"
"F4","133 SCN S5","EGF1a","Unknown","SYBR",25.0057792663574,"2","Ot+Scn"
"F5","133 SCN S5","EGF1a","Unknown","SYBR",24.908519744873,"2","Ot+Scn"
"F6","133 SCN S5","EGF1a","Unknown","SYBR",24.9038009643555,"2","Ot+Scn"
"F7","135 OTE S6","EGF1a","Unknown","SYBR",24.2335166931152,"2","Ot+Scn"
"F8","135 OTE S6","EGF1a","Unknown","SYBR",24.0995693206787,"2","Ot+Scn"
"F9","135 OTE S6","EGF1a","Unknown","SYBR",24.018346786499,"2","Ot+Scn"
"F12","NT","EGF1a","NTC","SYBR",NA,"2","Ot+Scn"
"G2","146 OTE S4","EGF1a","Unknown","SYBR",23.822265625,"2","Ot+Scn"
